sample,run,group,short_reads_1,short_reads_2
3108332,3108332,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45226_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45226_R2.fastq.gz
3108330,3108330,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45238_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45238_R2.fastq.gz
3114542,3114542,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45253_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45253_R2.fastq.gz
3114545,3114545,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45254_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G45254_R2.fastq.gz
3112665,3112665,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78622_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78622_R2.fastq.gz
3107313,3107313,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80611_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80611_R2.fastq.gz
3108338,3108338,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78913_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78913_R2.fastq.gz
3108337,3108337,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78912_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78912_R2.fastq.gz
3112847,3112847,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78607_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78607_R2.fastq.gz
3107830,3107830,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80501_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80501_R2.fastq.gz
3112836,3112836,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78683_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78683_R2.fastq.gz
3108822,3108822,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78611_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78611_R2.fastq.gz
3107499,3107499,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80468_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80468_R2.fastq.gz
3108426,3108426,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80444_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80444_R2.fastq.gz
3116030,3116030,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80319_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80319_R2.fastq.gz
3116023,3116023,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80274_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80274_R2.fastq.gz
3114895,3114895,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78525_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78525_R2.fastq.gz
3114898,3114898,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78524_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78524_R2.fastq.gz
3114959,3114959,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80427_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80427_R2.fastq.gz
3114956,3114956,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78656_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78656_R2.fastq.gz
3112810,3112810,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78608_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78608_R2.fastq.gz
3108889,3108889,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78651_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78651_R2.fastq.gz
3112809,3112809,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78606_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78606_R2.fastq.gz
3111992,3111992,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78589_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78589_R2.fastq.gz
3108108,3108108,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78686_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78686_R2.fastq.gz
3115156,3115156,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80266_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80266_R2.fastq.gz
3116119,3116119,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78854_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78854_R2.fastq.gz
3111938,3111938,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78585_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78585_R2.fastq.gz
3108893,3108893,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78652_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78652_R2.fastq.gz
3112980,3112980,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78626_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78626_R2.fastq.gz
3115167,3115167,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80151_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80151_R2.fastq.gz
3107679,3107679,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79048_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79048_R2.fastq.gz
3112158,3112158,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78953_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78953_R2.fastq.gz
3107891,3107891,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69168_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69168_R2.fastq.gz
3115262,3115262,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78884_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78884_R2.fastq.gz
3115259,3115259,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69230_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69230_R2.fastq.gz
3113000,3113000,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69179_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69179_R2.fastq.gz
3115263,3115263,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69231_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69231_R2.fastq.gz
3107791,3107791,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80563_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80563_R2.fastq.gz
3112300,3112300,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78836_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78836_R2.fastq.gz
3112298,3112298,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78837_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78837_R2.fastq.gz
3116164,3116164,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78494_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78494_R2.fastq.gz
3108545,3108545,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78716_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78716_R2.fastq.gz
3112225,3112225,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78910_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78910_R2.fastq.gz
3112129,3112129,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78776_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78776_R2.fastq.gz
3116173,3116173,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80448_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80448_R2.fastq.gz
3108441,3108441,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78633_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78633_R2.fastq.gz
3112471,3112471,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78979_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78979_R2.fastq.gz
3113402,3113402,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78947_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78947_R2.fastq.gz
3115112,3115112,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78943_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78943_R2.fastq.gz
3116124,3116124,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79026_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G79026_R2.fastq.gz
3100128,3100128,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80577_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80577_R2.fastq.gz
3100290,3100290,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69157_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69157_R2.fastq.gz
3104008,3104008,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80363_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80363_R2.fastq.gz
3100289,3100289,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78547_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78547_R2.fastq.gz
3104010,3104010,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69204_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69204_R2.fastq.gz
3100286,3100286,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80624_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80624_R2.fastq.gz
3104028,3104028,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80293_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80293_R2.fastq.gz
3100323,3100323,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78841_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78841_R2.fastq.gz
3100081,3100081,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78784_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78784_R2.fastq.gz
3100079,3100079,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78783_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78783_R2.fastq.gz
3100164,3100164,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78897_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78897_R2.fastq.gz
3100084,3100084,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78658_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78658_R2.fastq.gz
3100082,3100082,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78903_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78903_R2.fastq.gz
3100132,3100132,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78757_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78757_R2.fastq.gz
3100255,3100255,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78867_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78867_R2.fastq.gz
3100254,3100254,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78866_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78866_R2.fastq.gz
3100253,3100253,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78865_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78865_R2.fastq.gz
3100328,3100328,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78545_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78545_R2.fastq.gz
3100330,3100330,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78541_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78541_R2.fastq.gz
3104052,3104052,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69236_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69236_R2.fastq.gz
3100142,3100142,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80478_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80478_R2.fastq.gz
3100170,3100170,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78564_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78564_R2.fastq.gz
3100078,3100078,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78782_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78782_R2.fastq.gz
3100346,3100346,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80304_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80304_R2.fastq.gz
3100332,3100332,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80299_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80299_R2.fastq.gz
3100455,3100455,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80405_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80405_R2.fastq.gz
3104065,3104065,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80357_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80357_R2.fastq.gz
3104064,3104064,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80410_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80410_R2.fastq.gz
3100095,3100095,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80470_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80470_R2.fastq.gz
3100171,3100171,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78562_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78562_R2.fastq.gz
3100096,3100096,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78780_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78780_R2.fastq.gz
3100173,3100173,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69161_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69161_R2.fastq.gz
3100174,3100174,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69162_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69162_R2.fastq.gz
3100175,3100175,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69163_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69163_R2.fastq.gz
3100186,3100186,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80595_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80595_R2.fastq.gz
3104080,3104080,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78551_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78551_R2.fastq.gz
3100357,3100357,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78881_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78881_R2.fastq.gz
3100104,3100104,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78765_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78765_R2.fastq.gz
3100358,3100358,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78882_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78882_R2.fastq.gz
3100359,3100359,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78883_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78883_R2.fastq.gz
3100105,3100105,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78766_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78766_R2.fastq.gz
3104081,3104081,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78552_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78552_R2.fastq.gz
3104082,3104082,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80370_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80370_R2.fastq.gz
3100176,3100176,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78563_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78563_R2.fastq.gz
3100124,3100124,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80494_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80494_R2.fastq.gz
3100319,3100319,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80557_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80557_R2.fastq.gz
3104044,3104044,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80441_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80441_R2.fastq.gz
3100321,3100321,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78543_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78543_R2.fastq.gz
3104045,3104045,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80449_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80449_R2.fastq.gz
3100320,3100320,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78542_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78542_R2.fastq.gz
3104043,3104043,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80415_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80415_R2.fastq.gz
3100109,3100109,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80583_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80583_R2.fastq.gz
3100217,3100217,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78696_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78696_R2.fastq.gz
3100218,3100218,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78697_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78697_R2.fastq.gz
3100393,3100393,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80417_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80417_R2.fastq.gz
3100206,3100206,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69209_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69209_R2.fastq.gz
3100204,3100204,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78778_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78778_R2.fastq.gz
3100091,3100091,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69210_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69210_R2.fastq.gz
3100366,3100366,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80462_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80462_R2.fastq.gz
3104119,3104119,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80418_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80418_R2.fastq.gz
3104306,3104306,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80486_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80486_R2.fastq.gz
3100242,3100242,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80300_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80300_R2.fastq.gz
3100470,3100470,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80358_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80358_R2.fastq.gz
3104322,3104322,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78500_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78500_R2.fastq.gz
3104216,3104216,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78636_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78636_R2.fastq.gz
3100115,3100115,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78660_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78660_R2.fastq.gz
3100232,3100232,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80158_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80158_R2.fastq.gz
3100360,3100360,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80434_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80434_R2.fastq.gz
3100396,3100396,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78890_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78890_R2.fastq.gz
3100093,3100093,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78901_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78901_R2.fastq.gz
3100398,3100398,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78891_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78891_R2.fastq.gz
3100362,3100362,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78727_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78727_R2.fastq.gz
3104090,3104090,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78538_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78538_R2.fastq.gz
3104088,3104088,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80388_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80388_R2.fastq.gz
3104340,3104340,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80329_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80329_R2.fastq.gz
3104199,3104199,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78634_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78634_R2.fastq.gz
3100152,3100152,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78817_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78817_R2.fastq.gz
3100075,3100075,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78899_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78899_R2.fastq.gz
3104202,3104202,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78635_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78635_R2.fastq.gz
3100429,3100429,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80308_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80308_R2.fastq.gz
3100223,3100223,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78701_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78701_R2.fastq.gz
3100428,3100428,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78750_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78750_R2.fastq.gz
3104146,3104146,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69159_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69159_R2.fastq.gz
3104144,3104144,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69160_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G69160_R2.fastq.gz
3100261,3100261,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80394_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80394_R2.fastq.gz
3104095,3104095,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80344_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80344_R2.fastq.gz
3100339,3100339,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78843_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78843_R2.fastq.gz
3104232,3104232,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78892_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78892_R2.fastq.gz
3100100,3100100,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78763_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78763_R2.fastq.gz
3100268,3100268,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80292_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80292_R2.fastq.gz
3100423,3100423,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80413_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80413_R2.fastq.gz
3104098,3104098,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80368_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80368_R2.fastq.gz
3104229,3104229,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80385_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80385_R2.fastq.gz
3100185,3100185,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78706_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78706_R2.fastq.gz
3100099,3100099,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78762_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78762_R2.fastq.gz
3100304,3100304,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80307_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80307_R2.fastq.gz
3100239,3100239,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80324_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80324_R2.fastq.gz
3100306,3100306,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78900_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G78900_R2.fastq.gz
3100228,3100228,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80364_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80364_R2.fastq.gz
3100474,3100474,0,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80421_R1.fastq.gz,https://diabimmune.broadinstitute.org/diabimmune/data/20/G80421_R2.fastq.gz
